node_id,structural_label,dominant_domain,structural_importance (Singular Value),Z_TruthfulQA,Z_ETHICS,Z_MMLU,Z_Logic,Z_GPQA_PhD,Z_RedTeaming
185,独自の + unique,TruthfulQA,4.314863204956055,0.02144464036334098,0.0,-0.13560581038244204,-0.057150895112083086,0.0,-0.26294442525204303
186,graves + sahib,Logic,4.312484264373779,1.1620589245668018,0.0,2.814103305041138,2.994857217067412,0.0,0.28105710523307864
187,inters + нез,RedTeaming,4.310608386993408,0.2159928376798662,0.0,1.0254410985143991,1.524511732316623,0.0,2.03137158906319
188,usher + reduc,Logic,4.3086018562316895,2.298569510217676,0.0,0.4273627119599551,3.855852812756038,0.0,3.3109285217850566
189,certain + actions,MMLU,4.306541442871094,-0.19903773198109648,0.0,0.5536308696031819,0.3064363106177847,0.0,0.08241229333477326
190,Including + sources,TruthfulQA,4.30297327041626,3.211587723147809,0.0,0.6763449544286511,1.9723040453049687,0.0,0.35697454578609245
191,Inter + Tes,Logic,4.300354957580566,0.4062430457410122,0.0,-0.16852457730847337,0.6209700231058977,0.0,-0.18052800922472192
192,part + computations,TruthfulQA,4.298513412475586,1.230682707084609,0.0,0.7125498600780542,0.6806850797124664,0.0,-0.10097056148201708
193,problemat + двор,TruthfulQA,4.296284198760986,0.8980146325901288,0.0,0.5652522841995449,0.20384915955193095,0.0,-0.31513069638240215
194,ili + accessing,RedTeaming,4.292880535125732,0.3343573195456998,0.0,0.35906943293745813,1.1291669802696354,0.0,2.45425414867504
195,match + listings,MMLU,4.289671897888184,0.27825045861528463,0.0,0.5264213990015912,-0.20045956853644958,0.0,-0.4886706255766349
196,aqu + Lif,Logic,4.288424491882324,0.5196883764148347,0.0,3.0143312314395487,5.540465894282993,0.0,1.7613749440096136
197,pinpoint + envol,RedTeaming,4.2793731689453125,0.7819503392117998,0.0,1.2387779574139488,1.3903201696965568,0.0,2.081842543366139
198,tender + retrieve,Logic,4.277092933654785,-0.005872436684309588,0.0,-0.1678925819653029,1.2851352173500192,0.0,0.6661585263145844
199,happier + contrary,MMLU,4.27505350112915,0.05367036462894096,0.0,0.5229821998664086,-0.4742021535227798,0.0,-0.09047756894680992
200,Blah + baz,MMLU,4.272409439086914,0.19875119195349747,0.0,0.9028415560377284,-0.6535898698835151,0.0,-0.23252704853870776
201,akin + freely,MMLU,4.26677131652832,0.2918772788944179,0.0,1.4468007345174518,-0.3338525401166066,0.0,-0.2581834383864672
202,specify + stretch,TruthfulQA,4.264984130859375,0.07739763995859526,0.0,-0.2661917039678115,-0.3216952917782187,0.0,-0.42188571882483733
