node_id,label,domain,color,weight_importance,Z_ETHICS,Z_MMLU,Z_GPQA_PhD,Z_RedTeaming
247,IMP + Prest,MMLU,#3498db,5.396399974822998,0.0,0.026177553138746174,0.0,-0.4525220749566957
248,Omn + sink,MMLU,#3498db,5.392574310302734,0.0,0.1967999132166812,0.0,-0.42937870863338834
249,Mitch + ьян,MMLU,#3498db,5.390192031860352,0.0,1.5628288450830632,0.0,0.2550323965800897
250,ilian + ENUM,RedTeaming,#34495e,5.387885570526123,0.0,0.06531055121425473,0.0,1.3929768005070249
251,ervo + noc,MMLU,#3498db,5.386127471923828,0.0,1.285838457975433,0.0,0.41134625652460743
252,quo + elve,MMLU,#3498db,5.385190010070801,0.0,0.536918140112784,0.0,0.024296511167982128
253,Brend + Newest,RedTeaming,#34495e,5.3835368156433105,0.0,0.6862946459585234,0.0,1.0493201738321132
254,dle + AREN,MMLU,#3498db,5.380462169647217,0.0,0.6764575200829874,0.0,0.28834561397756797
255,aze + lops,RedTeaming,#34495e,5.377352237701416,0.0,0.7584263257029946,0.0,2.887426270931546
256,eph + ussen,RedTeaming,#34495e,5.374694347381592,0.0,0.5506414311757408,0.0,0.6548541123010346
257,ando + vais,RedTeaming,#34495e,5.373132228851318,0.0,0.2420336906424984,0.0,0.8364264535595424
258,zem + 了自己的,MMLU,#3498db,5.369848728179932,0.0,0.3268909807497795,0.0,-0.24892947728868123
259,新形势下 + 有时候,MMLU,#3498db,5.367899417877197,0.0,0.3017204685163334,0.0,-0.17550702196660528
260,sát + Gol,MMLU,#3498db,5.366257667541504,0.0,0.15071561110693452,0.0,-0.3225811879851654
261,Sung + Bret,RedTeaming,#34495e,5.363669395446777,0.0,2.7959384657514894,0.0,6.4526391115585096
262,azers + 的真实,RedTeaming,#34495e,5.3611626625061035,0.0,0.28606312574911874,0.0,0.6233552248071034
263,asc + ASC,RedTeaming,#34495e,5.359097957611084,0.0,1.320576905065263,0.0,1.6634720201396913
264,eof + fte,MMLU,#3498db,5.3587236404418945,0.0,0.8267005614677898,0.0,0.1304601795033805
265,Bes + Bes,ETHICS,#e74c3c,5.353584289550781,0.0,-0.10394964457318269,0.0,-0.0792780547086524
266,flo + avic,MMLU,#3498db,5.353236198425293,0.0,0.3456353901084032,0.0,0.19510015465954397
267,什么意思 + TEX,MMLU,#3498db,5.351027488708496,0.0,0.06486929463645147,0.0,-0.30091229848265766
268,ctor + uppy,MMLU,#3498db,5.346678733825684,0.0,0.05297771483203146,0.0,-0.11896436801619487
269,SETTING + CAPE,RedTeaming,#34495e,5.34451961517334,0.0,0.26433631727980816,0.0,0.6342282890084794
270,MISS + ATIC,RedTeaming,#34495e,5.34169864654541,0.0,3.4036456094604466,0.0,4.216968327028184
271,Erotic + chimp,MMLU,#3498db,5.3401312828063965,0.0,1.187888345794333,0.0,0.6820002248220435
272,Yuk + alkal,MMLU,#3498db,5.338346004486084,0.0,0.22569690457538713,0.0,-0.1364891849554931
273,提供更多 + Eis,MMLU,#3498db,5.334866046905518,0.0,0.8678898167177351,0.0,-0.3209382072367984
274,loo + ore,RedTeaming,#34495e,5.3338117599487305,0.0,0.4993600744938055,0.0,0.5930339284753057
275,Townsend + pedig,RedTeaming,#34495e,5.333288669586182,0.0,-0.13181326123798495,0.0,0.44631517826378825
276,bes + synthesize,RedTeaming,#34495e,5.328935146331787,0.0,1.7008249853320665,0.0,3.2784297859789038
277,Morton + ata,RedTeaming,#34495e,5.327256202697754,0.0,1.7860164819462616,0.0,2.1706116780195703
278,Decision + 在学校,RedTeaming,#34495e,5.321896553039551,0.0,-0.08171597715961228,0.0,0.4593005058114777
279,uish + MUX,RedTeaming,#34495e,5.320234298706055,0.0,0.012591386981973337,0.0,0.23302422753136784
280,sou + Lange,ETHICS,#e74c3c,5.31846284866333,0.0,-0.0567043535545133,0.0,-0.12803077658795087
281,sidel + azes,ETHICS,#e74c3c,5.316845417022705,0.0,-0.2350342562132117,0.0,-0.42421678858681366
282,oli + bih,RedTeaming,#34495e,5.313983917236328,0.0,-0.20155559899271303,0.0,0.18833895406542572
283,高强度 + 持有的,RedTeaming,#34495e,5.3129563331604,0.0,-0.24537506379759755,0.0,0.11397318472692805
284,flate + ross,MMLU,#3498db,5.308710098266602,0.0,0.026853333383199878,0.0,-0.07499185814523869
285,出色的 + lot,MMLU,#3498db,5.306363105773926,0.0,1.7869839578282047,0.0,-0.1548526565618331
286,ifar + Intialized,MMLU,#3498db,5.305171012878418,0.0,1.2941063820556877,0.0,0.5639647228670411
287,CSR + MLS,MMLU,#3498db,5.30355978012085,0.0,0.5341146930786037,0.0,-0.2779813541441037
288,Them + SEX,MMLU,#3498db,5.302594184875488,0.0,0.2685961262791857,0.0,-0.19478742847686814
289,labs + 漫长的,ETHICS,#e74c3c,5.3003997802734375,0.0,-0.060301405429168516,0.0,-0.34224069602248686
290,这个地图 + Dial,RedTeaming,#34495e,5.298557758331299,0.0,-0.07421757325640943,0.0,0.007828584007230821
291,bree + rray,RedTeaming,#34495e,5.293591022491455,0.0,0.07491343857553313,0.0,0.18545732784220367
292,laces + 以人民为,MMLU,#3498db,5.292906761169434,0.0,0.2042242109205498,0.0,0.055615967284484716
293,gent + vit,MMLU,#3498db,5.29061222076416,0.0,1.9119813047389518,0.0,0.7333661537874695
294,Bowman + Bord,RedTeaming,#34495e,5.289114475250244,0.0,1.7002564869369279,0.0,2.6632945346869104
295,election + unchanged,RedTeaming,#34495e,5.28739595413208,0.0,0.6608830481200723,0.0,1.123660051282243
296,ipi + благо,MMLU,#3498db,5.2858099937438965,0.0,0.07317947716774224,0.0,-0.27767707466577757
297,发挥了 + pheric,RedTeaming,#34495e,5.282944202423096,0.0,0.5298672073410952,0.0,1.704110143842623
298,Flake + deduction,MMLU,#3498db,5.280789852142334,0.0,0.14652801123240383,0.0,-0.37010696675383287
299,hir + мер,RedTeaming,#34495e,5.2791032791137695,0.0,0.11434187558913789,0.0,0.19110838445125178
300,接地气 + aight,ETHICS,#e74c3c,5.2785797119140625,0.0,-0.30068959997331396,0.0,-0.33850904512477653
301,ApiResponse + siti,MMLU,#3498db,5.276622295379639,0.0,0.3941191043392299,0.0,-0.4038344107919753
302,ACHED + erk,RedTeaming,#34495e,5.2744011878967285,0.0,-0.06163753766467151,0.0,0.6941981446228707
303,nda + ofday,RedTeaming,#34495e,5.2724833488464355,0.0,0.18750673703011106,0.0,2.6582541237317794
304,agers + hdl,RedTeaming,#34495e,5.269870281219482,0.0,0.028692011795876778,0.0,0.6484102581475573
305,ders + illeg,MMLU,#3498db,5.26571798324585,0.0,0.32754160313016684,0.0,-0.2566761334012818
306,ufe + Seeking,RedTeaming,#34495e,5.264045715332031,0.0,0.06958455714948752,0.0,1.0220223485799986
307,emen + consistency,MMLU,#3498db,5.263123512268066,0.0,0.5381403492845782,0.0,-0.15292290296326833
308,stell + erson,RedTeaming,#34495e,5.259241580963135,0.0,0.27324074548527616,0.0,3.191607286311281
309,rah + iph,MMLU,#3498db,5.257870197296143,0.0,0.6709879089509493,0.0,-0.19591834236986883
310,cle + pur,ETHICS,#e74c3c,5.257168769836426,0.0,-0.11855307847048988,0.0,-0.11906773059295224
311,oyer + kre,ETHICS,#e74c3c,5.253100395202637,0.0,-0.1861477856230081,0.0,-0.41957740981927216
312,激烈的 + AdapterFactory,MMLU,#3498db,5.252243995666504,0.0,0.44047102055734866,0.0,-0.3550878489559135
313,jing + earliest,RedTeaming,#34495e,5.250184535980225,0.0,1.0621166201404464,0.0,3.3446204935689683
314,returnUrl + compass,ETHICS,#e74c3c,5.248695373535156,0.0,-0.14267766662430215,0.0,-0.5058465499064845
315,ras + 进展情况,ETHICS,#e74c3c,5.247564315795898,0.0,-0.055852159209454806,0.0,-0.3123193396222113
316,geh + CRY,RedTeaming,#34495e,5.246346950531006,0.0,-0.2532440518551874,0.0,0.32945539777201327
317,olie + endl,RedTeaming,#34495e,5.245238780975342,0.0,0.18505925637387025,0.0,1.7356601963341136
318,Southern + Canonical,RedTeaming,#34495e,5.239673137664795,0.0,0.039942154203597445,0.0,1.153723745548647
319,ffield + ears,ETHICS,#e74c3c,5.236734390258789,0.0,-0.0726071080132828,0.0,-0.5019752905425432
320,Digit + actionTypes,MMLU,#3498db,5.235662937164307,0.0,2.2481287933509875,0.0,2.158212228539234
321,avad + Variant,MMLU,#3498db,5.233933925628662,0.0,1.008618813481592,0.0,-0.01555783460103381
322,etz + uty,MMLU,#3498db,5.232048511505127,0.0,0.07463269663118843,0.0,-0.40733029850713826
323,kre + gro,RedTeaming,#34495e,5.231356143951416,0.0,-0.06243360580234692,0.0,2.278103576355347
324,ussed + Stanton,MMLU,#3498db,5.227980136871338,0.0,0.1544405133721399,0.0,-0.4884159754630609
325,roy + upp,RedTeaming,#34495e,5.226934909820557,0.0,-0.24033736822785634,0.0,1.6232204099142087
326,在我的 + ahn,MMLU,#3498db,5.224886417388916,0.0,1.2582070323384404,0.0,0.19910492104241143
327,ibel + plunge,RedTeaming,#34495e,5.222768783569336,0.0,-0.07114889112920707,0.0,1.0789602315182112
328,haus + Gott,MMLU,#3498db,5.221789836883545,0.0,1.228898369720902,0.0,1.2214367205273837
329,mal + lim,MMLU,#3498db,5.218083381652832,0.0,2.78226437600551,0.0,2.7085576127198507
330,Epid + Slam,ETHICS,#e74c3c,5.217700004577637,0.0,-0.13977471949535752,0.0,-0.22241549135372948
331,asty + cular,RedTeaming,#34495e,5.21450138092041,0.0,0.27188826670357197,0.0,1.081741048287859
332,avier + AVE,RedTeaming,#34495e,5.213022708892822,0.0,0.6889483056508728,0.0,1.6054638312840819
333,intern + dez,MMLU,#3498db,5.2114434242248535,0.0,0.05504031559532098,0.0,-0.4295365668312468
334,もいい + LEGAL,MMLU,#3498db,5.210151672363281,0.0,0.1635252585187107,0.0,-0.1285387120766116
335,olith + Epstein,RedTeaming,#34495e,5.208768844604492,0.0,0.0017740552317475767,0.0,0.07120370049678826
336,rug + 不可思,MMLU,#3498db,5.204530715942383,0.0,0.34067999123108916,0.0,-0.5697495558522505
337,Murdoch + ROL,ETHICS,#e74c3c,5.203836441040039,0.0,-0.23851471672094748,0.0,-0.49663811025301907
338,Powered + caff,MMLU,#3498db,5.202321529388428,0.0,0.44207240416610827,0.0,-0.45907299982750766
339,orig + Preconditions,ETHICS,#e74c3c,5.199892044067383,0.0,-0.3366577133245559,0.0,-0.27006565654276193
340,ocol + Slovak,RedTeaming,#34495e,5.19919490814209,0.0,0.12744490844558853,0.0,1.2861956168283426
341,IOD + EventManager,ETHICS,#e74c3c,5.197277069091797,0.0,-0.2838310706120057,0.0,-0.4621713090063528
342,lat + branded,MMLU,#3498db,5.194070339202881,0.0,4.00834864675005,0.0,1.9140168393983745
343,Zus + orc,MMLU,#3498db,5.193763732910156,0.0,0.8470891673512716,0.0,0.39876192083351897
344,DEX + Freeman,RedTeaming,#34495e,5.191727638244629,0.0,1.4050420517960833,0.0,1.429932540776094
345,Morph + owie,MMLU,#3498db,5.189697265625,0.0,0.6250588101108796,0.0,-0.37819373303212134
346,全面建成 + Incredible,RedTeaming,#34495e,5.186906337738037,0.0,-0.17882747098392732,0.0,0.1777558493033373
347,elsing + udeau,RedTeaming,#34495e,5.184739589691162,0.0,0.0473823868424568,0.0,2.0176450921672764
348,违法犯罪 + 和完善,RedTeaming,#34495e,5.181005954742432,0.0,2.9134217500941233,0.0,3.1863736977479373
349,athon + енно,MMLU,#3498db,5.180846691131592,0.0,0.585997787929439,0.0,-0.5864629162187496
350,Pill + ifer,ETHICS,#e74c3c,5.180057048797607,0.0,-0.06465974300605387,0.0,-0.3660876885272548
351,lip + ije,MMLU,#3498db,5.177807331085205,0.0,0.06207824290511246,0.0,-0.42144028790162086
352,inch + FIT,MMLU,#3498db,5.174828052520752,0.0,0.165432068650401,0.0,-0.029032337608982876
353,IEW + icus,ETHICS,#e74c3c,5.174077987670898,0.0,-0.0660958156395095,0.0,-0.5371747604790597
354,камер + Slater,MMLU,#3498db,5.171549320220947,0.0,0.8327046930828993,0.0,-0.021769957486880334
355,steller + incinn,MMLU,#3498db,5.1699676513671875,0.0,0.7286259293173972,0.0,-0.37856668985696174
356,Agu + Street,ETHICS,#e74c3c,5.168668270111084,0.0,-0.09416340080066919,0.0,-0.4341744895657351
357,Yun + salv,MMLU,#3498db,5.167545795440674,0.0,0.3074768942002954,0.0,-0.21558630139821738
358,不认识 + 直通车,MMLU,#3498db,5.165154457092285,0.0,0.37597468008621454,0.0,0.18475817674439304
359,pun + opr,ETHICS,#e74c3c,5.1623759269714355,0.0,-0.1853198251145613,0.0,-0.4682845639965779
360,odash + rico,MMLU,#3498db,5.161015510559082,0.0,1.3207093530015246,0.0,1.2498979122441112
361,Literal + Invocation,MMLU,#3498db,5.159812927246094,0.0,1.2683652199772883,0.0,-0.08209192732989082
362,当たり + 的一面,MMLU,#3498db,5.158578872680664,0.0,0.13734644604659035,0.0,-0.26786876174437685
363,Tango + cle,MMLU,#3498db,5.155976295471191,0.0,1.269380888578569,0.0,0.007808264033803865
364,aira + GetValue,RedTeaming,#34495e,5.153870582580566,0.0,-0.3303735433552973,0.0,0.218612648614232
365,招聘信息 + ücken,MMLU,#3498db,5.151826858520508,0.0,0.8093583457400543,0.0,-0.12372599173956855
366,Bethlehem + jis,MMLU,#3498db,5.1504950523376465,0.0,0.6629276346623376,0.0,-0.3999304510418135
367,sei + aces,ETHICS,#e74c3c,5.148292541503906,0.0,-0.09382565961936147,0.0,-0.15049963258316257
368,flats + vik,MMLU,#3498db,5.146419525146484,0.0,1.1858577699076531,0.0,-0.2361308073348777
369,pell + stakes,MMLU,#3498db,5.144111156463623,0.0,0.23283877775745287,0.0,-0.2301115408473304
370,Lite + plex,ETHICS,#e74c3c,5.142397880554199,0.0,-0.05671857389353939,0.0,-0.4281684116086669
371,uba + asic,RedTeaming,#34495e,5.14173698425293,0.0,-0.13922098391705728,0.0,1.3149731871090895
372,日消息 + reli,RedTeaming,#34495e,5.141205310821533,0.0,0.03760800820526457,0.0,0.4079019909698328
373,Gran + iment,RedTeaming,#34495e,5.139808177947998,0.0,-0.4156613918972617,0.0,0.13202822933235359
374,Pence + 和个人,ETHICS,#e74c3c,5.138837814331055,0.0,-0.37361533331392827,0.0,-0.27495917835590755
375,Pros + plash,RedTeaming,#34495e,5.136539936065674,0.0,-0.18233132998778492,0.0,1.880686069624879
376,rob + sec,RedTeaming,#34495e,5.134499549865723,0.0,0.1634389948526609,0.0,0.1966295200242084
377,给别人 + rome,MMLU,#3498db,5.1323771476745605,0.0,0.026737562451465403,0.0,-0.5636422529644797
378,дин + imei,MMLU,#3498db,5.130133152008057,0.0,0.4654878240001952,0.0,0.1602111035326577
379,Jah + admitted,MMLU,#3498db,5.128954887390137,0.0,1.3089567242834683,0.0,0.4637216849141104
380,IRT + Platt,ETHICS,#e74c3c,5.126954555511475,0.0,-0.17699916425802395,0.0,-0.2498851550659052
381,ceptive + ราง,MMLU,#3498db,5.124729156494141,0.0,0.5754515886790745,0.0,-0.5448032975345546
382,Fixture + lige,MMLU,#3498db,5.1223015785217285,0.0,0.021554648257468972,0.0,-0.3887225221478688
383,ARR + 生活方式,ETHICS,#e74c3c,5.121734619140625,0.0,-0.046940028157046954,0.0,-0.025597718139572005
384,iones + 实践活动,ETHICS,#e74c3c,5.1196513175964355,0.0,-0.1848823795906926,0.0,-0.01755471651068175
385,的关注 + 公开发,MMLU,#3498db,5.118419170379639,0.0,0.17548338428108898,0.0,-0.15419827145939424
386,Banner + dương,MMLU,#3498db,5.116857051849365,0.0,0.1555205482114091,0.0,-0.2169434019478532
387,Repeat + Priv,ETHICS,#e74c3c,5.114956378936768,0.0,-0.040520342796904585,0.0,-0.5643782414156109
388,spiele + 告诉大家,RedTeaming,#34495e,5.111764430999756,0.0,0.034471011277158965,0.0,0.5721647630913111
389,nap + onom,RedTeaming,#34495e,5.110003471374512,0.0,-0.2897180598898572,0.0,0.4664139740132431
390,lap + laps,ETHICS,#e74c3c,5.10902738571167,0.0,-0.13276556786054677,0.0,-0.2152066395297349
391,Arrays + Transparency,RedTeaming,#34495e,5.106603622436523,0.0,-0.16375455639419298,0.0,0.5604071027762073
392,ogle + TORT,RedTeaming,#34495e,5.104767322540283,0.0,-0.27095208453863273,0.0,0.7710517749446888
393,wal + kul,RedTeaming,#34495e,5.103522777557373,0.0,-0.05112301750012314,0.0,0.5963516003532802
394,tact + nors,MMLU,#3498db,5.101783275604248,0.0,0.6683124272727932,0.0,-0.013280840110434514
395,ICS + Esp,MMLU,#3498db,5.099484443664551,0.0,0.5559935033326946,0.0,-0.3323993539914242
396,savage + Champ,MMLU,#3498db,5.097915172576904,0.0,0.16022786128187658,0.0,-0.21640485314531385
397,atorium + 管理条例,MMLU,#3498db,5.0964508056640625,0.0,1.0179399716616857,0.0,0.3417068680712068
398,starvation + 十分重要,MMLU,#3498db,5.09470796585083,0.0,0.3178638023523819,0.0,-0.3732201891929142
399,alking + DidLoad,RedTeaming,#34495e,5.093475818634033,0.0,-0.41706601296505025,0.0,0.6925884594567694
400,Wir + asmine,MMLU,#3498db,5.092406749725342,0.0,0.04695370832901268,0.0,-0.06362966296800282
401,Cohen + кро,ETHICS,#e74c3c,5.090540885925293,0.0,-0.053806997268489795,0.0,-0.4234049420511255
402,Feng + agem,RedTeaming,#34495e,5.089589595794678,0.0,-0.02327347767441141,0.0,1.2913139080106684
403,grat + Setter,RedTeaming,#34495e,5.08831787109375,0.0,-0.06779421763512507,0.0,0.7235308012581357
404,ukt + 重点领域,MMLU,#3498db,5.088180065155029,0.0,0.9356832685951899,0.0,-0.07617361992896644
405,aket + Kidd,ETHICS,#e74c3c,5.086350917816162,0.0,-0.22041693123380957,0.0,-0.46798167576719785
406,imo + irting,MMLU,#3498db,5.083258628845215,0.0,0.10128377607057733,0.0,0.08223221929324535
407,ноп + Observer,ETHICS,#e74c3c,5.08155632019043,0.0,-0.12792585671971154,0.0,-0.6541630474360849
408,ycl + ouver,RedTeaming,#34495e,5.080683708190918,0.0,0.09220658797501186,0.0,0.17159666487309203
409,Copp + Vis,MMLU,#3498db,5.078153610229492,0.0,0.7460333294276468,0.0,0.0039028209718086934
410,cmds + hor,ETHICS,#e74c3c,5.0761332511901855,0.0,-0.041006111677112635,0.0,-0.5279417667119023
411,galaxy + attention,ETHICS,#e74c3c,5.074303150177002,0.0,-0.26287163946124004,0.0,-0.016843417423337552
412,联系我们 + Anita,ETHICS,#e74c3c,5.073725700378418,0.0,-0.20461256155626825,0.0,-0.5938859937583468
413,constructive + mis,MMLU,#3498db,5.072237968444824,0.0,0.5621515051684892,0.0,-0.17393653890015812
414,FRING + lesia,MMLU,#3498db,5.07043981552124,0.0,1.0631410619994046,0.0,-0.3401892591576348
415,arp + enis,ETHICS,#e74c3c,5.068265438079834,0.0,-0.38230186629956464,0.0,-0.17498318506294958
416,ctors + przec,ETHICS,#e74c3c,5.066447734832764,0.0,-0.10384591032793893,0.0,-0.5134090051954744
417,UObject + bilateral,MMLU,#3498db,5.065115928649902,0.0,0.2668218142433253,0.0,-0.5619145711099215
418,cle + magna,RedTeaming,#34495e,5.062183856964111,0.0,-0.10695106922302544,0.0,2.0642138468591256
419,都认为 + labs,ETHICS,#e74c3c,5.061147212982178,0.0,-0.2902961322643043,0.0,-0.09717647272606268
420,rary + uchi,RedTeaming,#34495e,5.058398723602295,0.0,-0.31921928678755523,0.0,1.7144008379506057
421,asma + Converted,RedTeaming,#34495e,5.057061195373535,0.0,0.07295266804694732,0.0,0.2650464001867458
422,ibu + orate,MMLU,#3498db,5.054864883422852,0.0,0.20904391045474646,0.0,-0.40361323451412223
423,Alt + sleeper,MMLU,#3498db,5.054112434387207,0.0,0.41666294780055557,0.0,-0.41610214605067347
424,wys + voy,RedTeaming,#34495e,5.051490783691406,0.0,-0.13210459375522812,0.0,0.32191829664245114
425,udoku + drown,MMLU,#3498db,5.0507659912109375,0.0,0.30674129116876103,0.0,-0.28402831910528964
426,RAW + Bent,RedTeaming,#34495e,5.049790382385254,0.0,0.5025293046137062,0.0,2.208450179392713
427,Nunes + unst,RedTeaming,#34495e,5.049091339111328,0.0,0.9173902298606912,0.0,1.0840384890894024
428,amb + wallet,ETHICS,#e74c3c,5.048087120056152,0.0,-0.1581432282659266,0.0,-0.4559829568740068
429,Rib + Lim,MMLU,#3498db,5.046563148498535,0.0,0.47665851520040586,0.0,-0.16310566689978095
430,质量和 + oph,ETHICS,#e74c3c,5.045851707458496,0.0,-0.36734065070074273,0.0,-0.3857300479518638
431,lap + nings,RedTeaming,#34495e,5.0434112548828125,0.0,0.004909036961558417,0.0,2.0930045549666203
432,HOLDER + ULSE,RedTeaming,#34495e,5.04213809967041,0.0,-0.00746110795155213,0.0,1.0981383319256557
433,Crow + safety,RedTeaming,#34495e,5.039389133453369,0.0,-0.17935145649198217,0.0,1.7838244223154618
434,Tas + cade,RedTeaming,#34495e,5.037868976593018,0.0,0.4016195271517026,0.0,0.40254516680696695
435,时代中国 + recogn,MMLU,#3498db,5.037254333496094,0.0,0.7831109676852085,0.0,-0.43010644482271354
436,enheim + azy,MMLU,#3498db,5.036313056945801,0.0,0.7471700656967941,0.0,-0.27302503969941944
437,SPEC + sha,MMLU,#3498db,5.035128116607666,0.0,0.24720674083513977,0.0,0.016024799330458597
438,bib + eya,ETHICS,#e74c3c,5.03284215927124,0.0,-0.026763021864224894,0.0,-0.1952620500919567
439,dig + expo,ETHICS,#e74c3c,5.0320281982421875,0.0,-0.09437947465524461,0.0,-0.4988930977542707
440,лок + ippers,MMLU,#3498db,5.03041934967041,0.0,1.5520146261858334,0.0,-0.2219914085681223
441,Gri + Richt,MMLU,#3498db,5.02924919128418,0.0,0.09077043994468777,0.0,-0.3399195338673919
442,Greenwood + icut,ETHICS,#e74c3c,5.027168273925781,0.0,-0.6040146263576605,0.0,-0.35053466002284744
443,หลวง + الأس,MMLU,#3498db,5.026010036468506,0.0,0.054401208733686375,0.0,-0.5515233268711335
444,Reflection + vier,MMLU,#3498db,5.025163173675537,0.0,1.0738642426676912,0.0,-0.2745409751803909
445,MEA + Rural,RedTeaming,#34495e,5.023266315460205,0.0,1.5669806071625518,0.0,1.965976648388821
446,bard + osal,MMLU,#3498db,5.022031784057617,0.0,0.9264690073855706,0.0,-0.46443813352815116
447,ALAR + 的生命,RedTeaming,#34495e,5.019325256347656,0.0,-0.5716334688356508,0.0,1.1961141788404204
448,plains + Slut,MMLU,#3498db,5.018446445465088,0.0,0.05981104698191448,0.0,-0.3467541546273176
